41.33534,0.0,15.29,-32.94
41.66361,0.0,26.24,-30.88
42.00473,0.0,16.46,-18.24
42.33572,0.0,19.37,-25.94
42.66053,0.0,10.17,-18.73
43.00631,0.0,4.75,-17.72
43.33482,0.23,-0.59,-15.75
43.66433,1.28,-8.22,-20.93
44.00048,0.3,-13.73,-19.16
44.3309,-0.84,-15.36,-19.36
44.66436,-2.15,-19.96,-25.61
45.00153,-10.71,-24.29,-36.25
45.33246,-12.12,-11.94,-20.77
45.66761,-37.23,-16.32,-33.33
46.00183,-37.67,-5.97,-14.18
46.33525,-30.17,-0.2,-0.54
46.66515,-50.24,-0.92,16.22
47.00349,-21.72,0.57,18.29
47.33047,-22.18,5.73,42.0
47.66525,-3.13,6.73,25.29
48.00349,13.23,15.8,41.9
48.33748,17.55,8.58,17.08
48.66359,22.21,7.22,10.41
49.00167,28.92,7.45,7.61
49.33474,29.51,6.43,4.28
49.66688,41.03,7.67,2.26
50.00434,39.92,6.48,-0.21
50.33614,32.99,4.62,-1.03
50.66412,38.83,4.38,-2.69
51.00385,37.32,3.03,-4.45
51.33288,22.75,1.04,-4.1
51.66839,15.78,0.06,-4.06
52.0045,20.12,-0.96,-7.14
52.33134,21.74,-2.34,-10.27
52.66974,34.47,-6.33,-21.6
53.00961,20.23,-6.57,-16.43
53.33094,16.54,-9.57,-17.72
53.66451,12.91,-13.44,-21.89
54.00543,11.15,-23.92,-41.48
54.33525,0.57,-10.31,-23.28
54.66642,-4.94,-7.64,-32.42
55.00204,-10.97,0.21,-41.68
55.33188,-16.3,10.22,-33.77
55.66572,-16.97,13.37,-20.5
56.00465,-29.53,21.13,-24.5
56.33488,-17.67,9.86,-12.19
56.66693,-24.1,8.22,-15.69
57.00356,-20.02,1.71,-13.62
57.33109,-35.63,-5.17,-24.52
57.66461,-25.53,-8.76,-17.91
58.00627,-32.57,-15.74,-24.55
58.33707,-32.79,-19.15,-28.05
58.66895,-17.11,-11.04,-18.02
59.00528,-20.53,-12.92,-30.06
59.3319,-19.53,-8.7,-45.37
59.66823,-6.02,1.42,-35.52
60.00525,2.08,3.63,-28.3
60.33016,9.86,5.48,-28.8
60.66488,27.85,8.83,-38.08
61.00188,28.18,4.65,-19.4
61.33577,35.63,1.97,-11.48
61.6642,29.87,-1.58,-1.28
62.00091,42.46,-8.51,16.41
62.33057,16.92,-6.37,19.99
62.66858,8.67,-5.04,26.56
63.0047,3.5,-2.74,33.42
63.33273,0.0,0.0,46.69
63.66362,0.0,0.0,27.99
64.00153,0.0,0.0,12.47
64.33342,0.0,0.0,8.5
64.66235,0.0,0.0,6.91
65.00491,0.0,0.0,5.77
65.33197,0.0,0.0,6.49
65.66869,0.0,0.0,5.3
66.0039,0.0,0.0,6.02
66.33269,0.0,0.0,7.7
66.66933,0.0,0.0,7.34
67.00146,0.0,0.0,7.83
67.33518,0.0,0.0,7.99
67.6646,0.0,0.0,3.91
68.0022,0.0,0.0,4.05
68.33592,0.0,0.0,7.85
68.66481,0.0,0.0,5.16
69.0062,0.0,0.0,7.74
69.33681,0.0,0.0,2.68
69.66587,0.0,0.0,0.61
70.00053,0.0,0.0,0.34
70.33115,0.0,0.0,0.44
70.65984,0.00,0.00,0.46
71.00085,0.0,0.0,0.24
71.33626,0.0,0.0,0.26
71.66581,0.0,0.0,0.3
72.00076,0.0,0.0,0.23
72.33271,0.0,0.0,0.21
72.6694,0.0,0.0,0.36
73.00248,0.0,0.0,0.32
73.3311,0.0,0.0,0.2
73.66714,0.0,0.0,0.33
74.006,0.0,0.0,0.25
74.33121,0.0,0.0,0.23
74.66751,0.0,0.0,0.36
75.00572,0.0,0.0,0.32
75.3345,0.0,0.0,0.35
75.66454,0.0,0.0,0.4
76.00006,0.0,0.0,0.22
76.33196,0.0,0.0,0.22
76.66676,0.0,0.0,0.22
77.00267,0.0,0.0,0.26
