44.66901,322.19,4.85,25.37
45.00174,327.56,17.09,18.84
45.33737,333.82,30.75,15.23
45.66273,342.34,49.08,18.37
46.00272,352.12,70.64,29.55
46.33429,359.81,89.51,40.29
46.66513,359.02,108.64,32.64
47.0024,1.26,130.68,27.23
47.3354,7.17,153.04,29.17
47.6658,14.91,173.22,37.01
48.00345,19.85,198.68,39.59
48.33116,19.25,226.33,32.27
48.65831,16.51,244.40,23.47
49.00012,13.91,255.52,18.24
49.33428,12.07,262.09,16.1
49.66575,10.49,267.11,15.33
50.00109,9.16,270.36,16.41
50.3335,7.9,271.87,20.05
50.6642,6.33,274.09,24.26
51.00326,4.5,276.97,28.78
51.33517,2.55,280.25,33.22
51.66698,0.21,284.5,38.14
52.00422,357.35,289.67,43.11
52.33616,354.33,295.53,47.53
52.66531,350.97,302.47,51.3
53.00052,345.73,309.2,50.15
53.33795,338.13,317.42,43.15
53.66639,331.97,330.02,33.71
54.00305,330.98,345.54,23.41
54.33349,336.3,358.85,15.89
54.66718,347.4,8.98,11.54
55.00175,0.51,14.9,9.94
55.33591,15.42,25.93,8.59
55.66899,26.9,40.07,6.74
56.0043,28.78,50.56,4.48
56.33271,24.52,55.47,2.75
56.66211,15.5,56.94,1.35
57.00038,3.71,55.73,0.29
57.33569,352.58,55.47,358.16
57.66677,344.2,54.92,355.1
58.00073,338.77,52.9,351.39
58.33393,335.97,49.17,346.86
58.66771,336.08,43.36,341.79
59.00541,340.78,33.86,336.47
59.33241,351.2,22.15,332.47
59.66867,2.35,9.4,331.69
60.0019,7.38,355.49,335.58
60.33492,10.26,340.67,338.06
60.66965,10.56,323.2,338.35
61.00418,7.72,304.42,335.91
61.33573,2.95,287.67,332.16
61.66214,356.72,271.86,332.66
62.00262,349.22,247.98,341.61
62.33571,346.35,219.8,352.24
62.66508,349.87,197.78,358.69
63.00113,355.58,185.61,0.23
63.33259,0.0,180.0,0.0
63.66857,0.0,180.0,0.0
64.00384,0.0,180.0,0.0
64.33364,0.0,180.0,0.0
64.66648,0.0,180.0,0.0
65.00384,0.0,180.0,0.0
65.33512,0.0,180.0,0.0
65.66367,0.0,180.0,0.0
66.00099,0.0,180.0,0.0
66.33266,0.0,180.0,0.0
66.66721,0.0,180.0,0.0
67.00423,0.0,180.0,0.0
67.33331,0.0,180.0,0.0
67.66872,0.0,180.0,0.0
68.00127,0.0,180.0,0.0
68.33537,0.0,180.0,0.0
68.66451,0.0,180.0,0.0
69.0031,0.0,180.0,0.0
69.33147,0.0,180.0,0.0
69.66862,0.0,180.0,0.0
70.00392,0.0,180.0,0.0
70.3355,0.0,180.0,0.0
70.66028,0.0,180.0,0.0
71.0035,0.0,180.0,0.0
71.33313,0.0,180.0,0.0
71.66847,0.0,180.0,0.0
72.00401,0.0,180.0,0.0
72.33221,0.0,180.0,0.0
72.66227,0.0,180.0,0.0
73.00194,0.0,180.0,0.0
73.33508,0.0,180.0,0.0
73.66187,0.0,180.0,0.0
74.00269,0.0,180.0,0.0
74.33308,0.0,180.0,0.0
74.66245,0.0,180.0,0.0
75.00266,0.0,180.0,0.0
75.33765,0.0,180.0,0.0
75.66776,0.0,180.0,0.0
76.00101,0.0,180.0,0.0
76.33089,0.0,180.0,0.0
76.66174,0.0,180.0,0.0
77.00503,0.0,180.0,0.0
